id_,token_id,permalink,last_sale_usd,last_sale_eth,top_bid,num_sales
527,527,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/527,,,,0
997,997,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/997,,,,0
1612,1612,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1612,,,,0
311,311,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/311,,,,0
1351,1351,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1351,4124.420000000000073000,1.000000000000000,,1
1613,1613,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1613,,,,0
1596,1596,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1596,4124.420000000000073000,1.000000000000000,,2
1621,1621,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1621,,,,0
1180,1180,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1180,4124.420000000000073000,1.000000000000000,,2
71,71,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/71,,,,0
1182,1182,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1182,,,,0
276,276,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/276,4124.420000000000073000,1.000000000000000,,1
274,274,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/274,,,,0
1589,1589,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1589,4124.420000000000073000,1.000000000000000,,1
554,554,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/554,4124.420000000000073000,1.000000000000000,,1
536,536,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/536,4124.420000000000073000,1.000000000000000,,1
145,145,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/145,4124.420000000000073000,1.000000000000000,,1
1626,1626,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1626,4124.420000000000073000,1.000000000000000,,1
1699,1699,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1699,4124.420000000000073000,1.000000000000000,,1
1177,1177,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1177,,,,0
1646,1646,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1646,4114.550000000000182000,1.000000000000000,,2
905,905,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/905,,,,0
1204,1204,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1204,4124.420000000000073000,1.000000000000000,,1
1734,1734,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1734,,,,0
300,300,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/300,4124.420000000000073000,1.000000000000000,,1
150,150,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/150,4124.420000000000073000,1.000000000000000,,1
1740,1740,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1740,4124.420000000000073000,1.000000000000000,,1
509,509,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/509,4124.420000000000073000,1.000000000000000,,1
1036,1036,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1036,,,,0
1632,1632,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1632,,,,0
1422,1422,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1422,,,,0
925,925,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/925,4124.420000000000073000,1.000000000000000,,1
502,502,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/502,4124.420000000000073000,1.000000000000000,,1
1570,1570,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1570,,,,0
358,358,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/358,,,,0
724,724,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/724,,,,0
837,837,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/837,4124.420000000000073000,1.000000000000000,,1
1818,1818,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1818,4124.420000000000073000,1.000000000000000,,1
1172,1172,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1172,,,,0
415,415,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/415,4124.420000000000073000,1.000000000000000,,1
829,829,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/829,,,,0
1148,1148,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1148,,,,0
1429,1429,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1429,,,,0
994,994,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/994,,,,0
1830,1830,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1830,4124.420000000000073000,1.000000000000000,,1
1420,1420,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1420,,,,0
1660,1660,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1660,,,,0
1057,1057,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1057,,,,0
1294,1294,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1294,,,,0
1046,1046,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1046,,,,0
231,231,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/231,4124.420000000000073000,1.000000000000000,,1
230,230,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/230,4124.420000000000073000,1.000000000000000,,1
239,239,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/239,4124.420000000000073000,1.000000000000000,,1
238,238,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/238,4124.420000000000073000,1.000000000000000,,1
237,237,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/237,4124.420000000000073000,1.000000000000000,,1
349,349,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/349,4124.420000000000073000,1.000000000000000,,1
342,342,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/342,4124.420000000000073000,1.000000000000000,,1
235,235,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/235,4124.420000000000073000,1.000000000000000,,1
1894,1894,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1894,,,,0
623,623,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/623,,,,0
1554,1554,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1554,,,,0
957,957,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/957,,,,0
1531,1531,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1531,,,,0
659,659,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/659,4124.420000000000073000,1.000000000000000,,1
397,397,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/397,4124.420000000000073000,1.000000000000000,,1
1892,1892,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1892,,,,0
869,869,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/869,4124.420000000000073000,1.000000000000000,,1
315,315,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/315,4124.420000000000073000,1.000000000000000,,1
1093,1093,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1093,,,,0
1873,1873,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1873,,,,0
1212,1212,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1212,4124.420000000000073000,1.000000000000000,,2
1178,1178,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1178,,,,0
1499,1499,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1499,4124.420000000000073000,1.000000000000000,,1
1467,1467,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1467,4124.420000000000073000,1.000000000000000,,1
375,375,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/375,4124.420000000000073000,1.000000000000000,,1
17,17,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/17,4124.420000000000073000,1.000000000000000,,1
52,52,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/52,4124.420000000000073000,1.000000000000000,,1
969,969,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/969,4124.420000000000073000,1.000000000000000,,2
1305,1305,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1305,,,,0
1315,1315,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1315,4124.420000000000073000,1.000000000000000,,1
1272,1272,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1272,4124.420000000000073000,1.000000000000000,,2
1771,1771,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1771,4124.420000000000073000,1.000000000000000,,1
1616,1616,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1616,,,,0
1862,1862,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1862,,,,0
313,313,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/313,,,,0
137,137,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/137,,,,0
124,124,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/124,,,,0
1594,1594,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1594,,,,0
1502,1502,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1502,,,,0
1913,1913,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1913,4124.420000000000073000,1.000000000000000,,1
54,54,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/54,,,,0
242,242,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/242,4124.420000000000073000,1.000000000000000,,1
1887,1887,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1887,,,,0
1387,1387,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1387,4124.420000000000073000,1.000000000000000,,2
430,430,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/430,4124.420000000000073000,1.000000000000000,,1
840,840,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/840,,,,0
193,193,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/193,4124.420000000000073000,1.000000000000000,,1
1042,1042,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1042,4124.420000000000073000,1.000000000000000,,1
720,720,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/720,,,,0
1300,1300,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1300,,,,0
1310,1310,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1310,4124.420000000000073000,1.000000000000000,,1
1381,1381,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1381,,,,0
914,914,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/914,,,,0
1144,1144,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1144,,,,0
1256,1256,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1256,4124.420000000000073000,1.000000000000000,,2
1247,1247,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1247,4124.420000000000073000,1.000000000000000,,1
450,450,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/450,4124.420000000000073000,1.000000000000000,,1
201,201,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/201,,,,0
731,731,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/731,,,,0
732,732,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/732,4124.420000000000073000,1.000000000000000,,1
266,266,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/266,4124.420000000000073000,1.000000000000000,,1
548,548,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/548,,,,0
814,814,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/814,4124.420000000000073000,1.000000000000000,,1
806,806,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/806,4124.420000000000073000,1.000000000000000,,1
805,805,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/805,4124.420000000000073000,1.000000000000000,,1
813,813,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/813,4124.420000000000073000,1.000000000000000,,1
459,459,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/459,4124.420000000000073000,1.000000000000000,,1
995,995,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/995,4124.420000000000073000,1.000000000000000,,1
1378,1378,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1378,4124.420000000000073000,1.000000000000000,,1
454,454,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/454,4124.420000000000073000,1.000000000000000,,1
392,392,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/392,4124.420000000000073000,1.000000000000000,,2
819,819,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/819,4124.420000000000073000,1.000000000000000,,1
909,909,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/909,4124.420000000000073000,1.000000000000000,,1
1232,1232,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1232,4124.420000000000073000,1.000000000000000,,1
210,210,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/210,4124.420000000000073000,1.000000000000000,,1
1366,1366,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1366,4124.420000000000073000,1.000000000000000,,1
1295,1295,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1295,,,,0
807,807,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/807,,,,0
809,809,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/809,,,,0
810,810,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/810,,,,0
801,801,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/801,,,,0
681,681,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/681,4124.420000000000073000,1.000000000000000,,1
802,802,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/802,,,,0
803,803,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/803,,,,0
1275,1275,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1275,4124.420000000000073000,1.000000000000000,,1
513,513,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/513,,,,0
992,992,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/992,,,,0
514,514,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/514,4124.420000000000073000,1.000000000000000,,1
246,246,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/246,,,,0
1355,1355,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1355,4124.420000000000073000,1.000000000000000,,1
978,978,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/978,4124.420000000000073000,1.000000000000000,,1
438,438,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/438,4124.420000000000073000,1.000000000000000,,1
1377,1377,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1377,4124.420000000000073000,1.000000000000000,,1
1361,1361,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1361,,,,0
1367,1367,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1367,4124.420000000000073000,1.000000000000000,,2
974,974,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/974,4124.420000000000073000,1.000000000000000,,1
1375,1375,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1375,4124.420000000000073000,1.000000000000000,,1
564,564,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/564,,,,0
1193,1193,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1193,4124.420000000000073000,1.000000000000000,,1
512,512,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/512,4124.420000000000073000,1.000000000000000,,2
1082,1082,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1082,4124.420000000000073000,1.000000000000000,,2
505,505,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/505,,,,0
1281,1281,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1281,4124.420000000000073000,1.000000000000000,,1
518,518,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/518,,,,0
507,507,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/507,4124.420000000000073000,1.000000000000000,,1
936,936,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/936,4124.420000000000073000,1.000000000000000,,2
248,248,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/248,,,,0
778,778,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/778,,,,0
329,329,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/329,4124.420000000000073000,1.000000000000000,,1
1334,1334,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1334,4124.420000000000073000,1.000000000000000,,1
1269,1269,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1269,4124.420000000000073000,1.000000000000000,,1
980,980,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/980,4124.420000000000073000,1.000000000000000,,1
1209,1209,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1209,4124.420000000000073000,1.000000000000000,,1
875,875,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/875,,,,0
1221,1221,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1221,,,,0
455,455,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/455,4124.420000000000073000,1.000000000000000,,1
1088,1088,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1088,,,,0
1311,1311,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1311,4124.420000000000073000,1.000000000000000,,1
665,665,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/665,,,,0
1245,1245,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1245,4124.420000000000073000,1.000000000000000,,1
1279,1279,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1279,4114.550000000000182000,1.000000000000000,,1
516,516,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/516,4124.420000000000073000,1.000000000000000,,2
508,508,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/508,4124.420000000000073000,1.000000000000000,,2
523,523,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/523,4124.420000000000073000,1.000000000000000,,2
186,186,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/186,4124.420000000000073000,1.000000000000000,,1
1273,1273,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1273,,,,0
190,190,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/190,4124.420000000000073000,1.000000000000000,,1
945,945,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/945,,,,0
240,240,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/240,4124.420000000000073000,1.000000000000000,,1
403,403,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/403,4124.420000000000073000,1.000000000000000,,2
501,501,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/501,4124.420000000000073000,1.000000000000000,,2
191,191,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/191,4124.420000000000073000,1.000000000000000,,2
1240,1240,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1240,4124.420000000000073000,1.000000000000000,,1
573,573,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/573,,,,0
482,482,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/482,4124.420000000000073000,1.000000000000000,,1
804,804,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/804,4124.420000000000073000,1.000000000000000,,1
815,815,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/815,4124.420000000000073000,1.000000000000000,,1
1898,1898,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1898,,,,0
991,991,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/991,4124.420000000000073000,1.000000000000000,,3
382,382,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/382,4124.420000000000073000,1.000000000000000,,1
1155,1155,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1155,4124.420000000000073000,1.000000000000000,,2
1175,1175,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1175,4124.420000000000073000,1.000000000000000,,1
1225,1225,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1225,4124.420000000000073000,1.000000000000000,,1
691,691,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/691,4124.420000000000073000,1.000000000000000,,1
310,310,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/310,,,,0
694,694,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/694,4124.420000000000073000,1.000000000000000,,1
692,692,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/692,4124.420000000000073000,1.000000000000000,,1
693,693,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/693,4124.420000000000073000,1.000000000000000,,2
696,696,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/696,4124.420000000000073000,1.000000000000000,,2
695,695,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/695,4124.420000000000073000,1.000000000000000,,2
609,609,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/609,4124.420000000000073000,1.000000000000000,,1
608,608,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/608,4124.420000000000073000,1.000000000000000,,1
607,607,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/607,4124.420000000000073000,1.000000000000000,,1
606,606,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/606,4124.420000000000073000,1.000000000000000,,2
1122,1122,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1122,4124.420000000000073000,1.000000000000000,,1
603,603,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/603,4124.420000000000073000,1.000000000000000,,1
615,615,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/615,4124.420000000000073000,1.000000000000000,,1
585,585,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/585,4124.420000000000073000,1.000000000000000,,1
