token,owner,collection,contractAddress,datapull_ds,permalink,num_sales,traits,priceInEth
1917,0xa2659cfd62322a951181891c319d7cc95f07ebd0,budverse-cans-heritage-edition,0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1,2022-01-25,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1917,0,"[{'trait_type': 'Can', 'value': '1953, Flat Top, Steel, Double Face', 'display_type': None, 'max_value': None, 'trait_count': 6, 'order': None}, {'trait_type': 'Frame', 'value': 'Red Metallic Frame', 'display_type': None, 'max_value': None, 'trait_count': 11, 'order': None}, {'trait_type': 'Koozie', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 781, 'order': None}, {'trait_type': 'Background', 'value': ""1971 'You've Said it All!' Ad"", 'display_type': None, 'max_value': None, 'trait_count': 3, 'order': None}, {'trait_type': 'Crown', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 1123, 'order': None}]",0.0
1918,0x712a0a67383e3b67ac4cf53bbcd6c3a4cf2343b5,budverse-cans-heritage-edition,0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1,2022-01-25,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1918,2,"[{'trait_type': 'Can', 'value': '1936, Flat Top, Steel', 'display_type': None, 'max_value': None, 'trait_count': 14, 'order': None}, {'trait_type': 'Frame', 'value': 'Red Wooden Frame', 'display_type': None, 'max_value': None, 'trait_count': 4, 'order': None}, {'trait_type': 'Background', 'value': ""1967 'The Best Reason' Ad"", 'display_type': None, 'max_value': None, 'trait_count': 2, 'order': None}, {'trait_type': 'Koozie', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 781, 'order': None}, {'trait_type': 'Crown', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 1123, 'order': None}]",18.99
1919,0xb3ffd0f321abde1740f6e13be273348baad24291,budverse-cans-heritage-edition,0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1,2022-01-25,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1919,1,"[{'trait_type': 'Background', 'value': ""1938 'You'll Find our Partner Everywhere' Ad"", 'display_type': None, 'max_value': None, 'trait_count': 2, 'order': None}, {'trait_type': 'Can', 'value': '1942, Flat Top, Steel', 'display_type': None, 'max_value': None, 'trait_count': 16, 'order': None}, {'trait_type': 'Frame', 'value': 'Red Metallic Frame', 'display_type': None, 'max_value': None, 'trait_count': 11, 'order': None}, {'trait_type': 'Koozie', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 781, 'order': None}, {'trait_type': 'Crown', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 1123, 'order': None}]",0.0
192,0x32a1b46b2a6591eb1b383426142dede25659a844,budverse-cans-heritage-edition,0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1,2022-01-25,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/192,1,"[{'trait_type': 'Background', 'value': 'AB Emblem Bright Red on Red', 'display_type': None, 'max_value': None, 'trait_count': 46, 'order': None}, {'trait_type': 'Koozie', 'value': ""Navy, THIS BUD'S FOR YOU."", 'display_type': None, 'max_value': None, 'trait_count': 54, 'order': None}, {'trait_type': 'Frame', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 1870, 'order': None}, {'trait_type': 'Crown', 'value': 'Gold, Tilted Left', 'display_type': None, 'max_value': None, 'trait_count': 44, 'order': None}, {'trait_type': 'Can', 'value': '2008, Tab Top, Aluminum', 'display_type': None, 'max_value': None, 'trait_count': 274, 'order': None}]",0.0
1920,0xb899e794e3d0e1c564e3c6db4ab174db50ca817b,budverse-cans-heritage-edition,0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1,2022-01-25,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1920,1,"[{'trait_type': 'Background', 'value': '1956 Beer Truck Photograph', 'display_type': None, 'max_value': None, 'trait_count': 2, 'order': None}, {'trait_type': 'Can', 'value': '1936, Flat Top, Steel', 'display_type': None, 'max_value': None, 'trait_count': 14, 'order': None}, {'trait_type': 'Frame', 'value': 'Gray Wooden Frame', 'display_type': None, 'max_value': None, 'trait_count': 6, 'order': None}, {'trait_type': 'Koozie', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 781, 'order': None}, {'trait_type': 'Crown', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 1123, 'order': None}]",0.0
1921,0x712a0a67383e3b67ac4cf53bbcd6c3a4cf2343b5,budverse-cans-heritage-edition,0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1,2022-01-25,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1921,2,"[{'trait_type': 'Background', 'value': '1936 Beer Bottle Box Photograph', 'display_type': None, 'max_value': None, 'trait_count': 2, 'order': None}, {'trait_type': 'Can', 'value': '1942, Flat Top, Steel', 'display_type': None, 'max_value': None, 'trait_count': 16, 'order': None}, {'trait_type': 'Frame', 'value': 'Red Metallic Frame', 'display_type': None, 'max_value': None, 'trait_count': 11, 'order': None}, {'trait_type': 'Koozie', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 781, 'order': None}, {'trait_type': 'Crown', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 1123, 'order': None}]",20.0
1922,0x1d4df5da766587f8a7404572a177d2dc58ee206c,budverse-cans-heritage-edition,0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1,2022-01-25,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1922,2,"[{'trait_type': 'Can', 'value': '1942, Flat Top, Steel', 'display_type': None, 'max_value': None, 'trait_count': 16, 'order': None}, {'trait_type': 'Frame', 'value': 'Gold Wooden Frame', 'display_type': None, 'max_value': None, 'trait_count': 3, 'order': None}, {'trait_type': 'Koozie', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 781, 'order': None}, {'trait_type': 'Crown', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 1123, 'order': None}, {'trait_type': 'Background', 'value': ""1969 'The Great American Hero' Ad"", 'display_type': None, 'max_value': None, 'trait_count': 1, 'order': None}]",0.0
1923,0xe188b0ba723260b14d5c61dcf8e7a69ab4b9cf41,budverse-cans-heritage-edition,0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1,2022-01-25,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1923,0,"[{'trait_type': 'Background', 'value': '1909 Bottling Department', 'display_type': None, 'max_value': None, 'trait_count': 1, 'order': None}, {'trait_type': 'Can', 'value': '1942, Flat Top, Steel', 'display_type': None, 'max_value': None, 'trait_count': 16, 'order': None}, {'trait_type': 'Koozie', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 781, 'order': None}, {'trait_type': 'Crown', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 1123, 'order': None}, {'trait_type': 'Frame', 'value': 'Black Wooden Frame', 'display_type': None, 'max_value': None, 'trait_count': 5, 'order': None}]",7.0
1924,0x1b5ebaace21877999e9c8c9ae5cdebba2a981ce0,budverse-cans-heritage-edition,0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1,2022-01-25,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1924,0,"[{'trait_type': 'Frame', 'value': 'Navy Wooden Frame', 'display_type': None, 'max_value': None, 'trait_count': 5, 'order': None}, {'trait_type': 'Can', 'value': '1942, Flat Top, Steel', 'display_type': None, 'max_value': None, 'trait_count': 16, 'order': None}, {'trait_type': 'Background', 'value': ""1953 'Bound to be Bud' Ad"", 'display_type': None, 'max_value': None, 'trait_count': 1, 'order': None}, {'trait_type': 'Koozie', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 781, 'order': None}, {'trait_type': 'Crown', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 1123, 'order': None}]",0.0
1925,0x926cbb618bc16e8cd27546a583f77da12294ac78,budverse-cans-heritage-edition,0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1,2022-01-25,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1925,0,"[{'trait_type': 'Can', 'value': '1936, Flat Top, Steel', 'display_type': None, 'max_value': None, 'trait_count': 14, 'order': None}, {'trait_type': 'Frame', 'value': 'Gray Wooden Frame', 'display_type': None, 'max_value': None, 'trait_count': 6, 'order': None}, {'trait_type': 'Background', 'value': ""1962 'This calls for Budweiser' Print Ad"", 'display_type': None, 'max_value': None, 'trait_count': 3, 'order': None}, {'trait_type': 'Koozie', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 781, 'order': None}, {'trait_type': 'Crown', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 1123, 'order': None}]",26.666
1926,0x29a8f31b34e66b8c4661f084884138f46acc05e8,budverse-cans-heritage-edition,0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1,2022-01-25,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1926,1,"[{'trait_type': 'Can', 'value': '1953, Flat Top, Steel, Double Face', 'display_type': None, 'max_value': None, 'trait_count': 6, 'order': None}, {'trait_type': 'Background', 'value': ""1969 'You Can Judge Beer by it's Cover!' Ad"", 'display_type': None, 'max_value': None, 'trait_count': 1, 'order': None}, {'trait_type': 'Koozie', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 781, 'order': None}, {'trait_type': 'Crown', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 1123, 'order': None}, {'trait_type': 'Frame', 'value': 'Black Wooden Frame', 'display_type': None, 'max_value': None, 'trait_count': 5, 'order': None}]",0.0
1927,0x0977dae40e156a2239e5405ccc8303eb9f6580a9,budverse-cans-heritage-edition,0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1,2022-01-25,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1927,1,"[{'trait_type': 'Can', 'value': '1942, Flat Top, Steel', 'display_type': None, 'max_value': None, 'trait_count': 16, 'order': None}, {'trait_type': 'Background', 'value': '1907 Anheuser-Busch Refrigerated Rail Car', 'display_type': None, 'max_value': None, 'trait_count': 1, 'order': None}, {'trait_type': 'Koozie', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 781, 'order': None}, {'trait_type': 'Crown', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 1123, 'order': None}, {'trait_type': 'Frame', 'value': 'Black Wooden Frame', 'display_type': None, 'max_value': None, 'trait_count': 5, 'order': None}]",0.0
1928,0x5b5ac5ab9a86df6ed641bd40cff29ba2f66e7d98,budverse-cans-heritage-edition,0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1,2022-01-25,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1928,0,"[{'trait_type': 'Can', 'value': '1936, Flat Top, Steel', 'display_type': None, 'max_value': None, 'trait_count': 14, 'order': None}, {'trait_type': 'Frame', 'value': 'Red Metallic Frame', 'display_type': None, 'max_value': None, 'trait_count': 11, 'order': None}, {'trait_type': 'Koozie', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 781, 'order': None}, {'trait_type': 'Background', 'value': ""1971 'You've Said it All!' Ad"", 'display_type': None, 'max_value': None, 'trait_count': 3, 'order': None}, {'trait_type': 'Crown', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 1123, 'order': None}]",0.0
1929,0x8c081f741acab5e66ab2342d428d22b511bcff11,budverse-cans-heritage-edition,0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1,2022-01-25,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1929,1,"[{'trait_type': 'Can', 'value': '1936, Flat Top, Steel', 'display_type': None, 'max_value': None, 'trait_count': 14, 'order': None}, {'trait_type': 'Background', 'value': '1933 Packaging Line Facility Photograph', 'display_type': None, 'max_value': None, 'trait_count': 2, 'order': None}, {'trait_type': 'Frame', 'value': 'Red Metallic Frame', 'display_type': None, 'max_value': None, 'trait_count': 11, 'order': None}, {'trait_type': 'Koozie', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 781, 'order': None}, {'trait_type': 'Crown', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 1123, 'order': None}]",0.0
193,0x29629f8b5e8b95c13807f837196b82c38f417d47,budverse-cans-heritage-edition,0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1,2022-01-25,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/193,1,"[{'trait_type': 'Crown', 'value': 'Silver, Tilted Left', 'display_type': None, 'max_value': None, 'trait_count': 96, 'order': None}, {'trait_type': 'Frame', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 1870, 'order': None}, {'trait_type': 'Can', 'value': '1956, Flat Top, Steel', 'display_type': None, 'max_value': None, 'trait_count': 44, 'order': None}, {'trait_type': 'Koozie', 'value': ""Red, THIS BUD'S FOR YOU."", 'display_type': None, 'max_value': None, 'trait_count': 66, 'order': None}, {'trait_type': 'Background', 'value': ""1980 'Genuine' Advertisement Pattern"", 'display_type': None, 'max_value': None, 'trait_count': 9, 'order': None}]",3.5
1930,0x0e15627d258c2114d75e25c044e5da8895ba5ea8,budverse-cans-heritage-edition,0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1,2022-01-25,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1930,1,"[{'trait_type': 'Can', 'value': '1942, Flat Top, Steel', 'display_type': None, 'max_value': None, 'trait_count': 16, 'order': None}, {'trait_type': 'Koozie', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 781, 'order': None}, {'trait_type': 'Crown', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 1123, 'order': None}, {'trait_type': 'Background', 'value': ""1955 'Call for me...' Ad"", 'display_type': None, 'max_value': None, 'trait_count': 1, 'order': None}, {'trait_type': 'Frame', 'value': 'Black Wooden Frame', 'display_type': None, 'max_value': None, 'trait_count': 5, 'order': None}]",0.0
1931,0x165e1805d77e64c4a399e82d01d376f2d2e68aa1,budverse-cans-heritage-edition,0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1,2022-01-25,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1931,0,"[{'trait_type': 'Can', 'value': '1953, Flat Top, Steel, Double Face', 'display_type': None, 'max_value': None, 'trait_count': 6, 'order': None}, {'trait_type': 'Frame', 'value': 'Red Wooden Frame', 'display_type': None, 'max_value': None, 'trait_count': 4, 'order': None}, {'trait_type': 'Koozie', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 781, 'order': None}, {'trait_type': 'Crown', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 1123, 'order': None}, {'trait_type': 'Background', 'value': '1909 Anheuser-Busch, St. Louis Barley Cleaning House', 'display_type': None, 'max_value': None, 'trait_count': 2, 'order': None}]",0.0
1932,0x88b35321566638acdbbdcf5b7c148f0f3cae881e,budverse-cans-heritage-edition,0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1,2022-01-25,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1932,2,"[{'trait_type': 'Background', 'value': '1974 Budweiser Print Ad', 'display_type': None, 'max_value': None, 'trait_count': 1, 'order': None}, {'trait_type': 'Can', 'value': '1942, Flat Top, Steel', 'display_type': None, 'max_value': None, 'trait_count': 16, 'order': None}, {'trait_type': 'Frame', 'value': 'Golden Frame', 'display_type': None, 'max_value': None, 'trait_count': 1, 'order': None}, {'trait_type': 'Koozie', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 781, 'order': None}, {'trait_type': 'Crown', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 1123, 'order': None}]",0.0
1933,0xf2b15320db6992ba49a7563e50e888c20edcbe3c,budverse-cans-heritage-edition,0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1,2022-01-25,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1933,0,"[{'trait_type': 'Can', 'value': '1953, Flat Top, Steel, Double Face', 'display_type': None, 'max_value': None, 'trait_count': 6, 'order': None}, {'trait_type': 'Frame', 'value': 'Gold Wooden Frame', 'display_type': None, 'max_value': None, 'trait_count': 3, 'order': None}, {'trait_type': 'Koozie', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 781, 'order': None}, {'trait_type': 'Crown', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 1123, 'order': None}, {'trait_type': 'Background', 'value': '1909 Anheuser-Busch, St. Louis Barley Cleaning House', 'display_type': None, 'max_value': None, 'trait_count': 2, 'order': None}]",10.0
1934,0x0977dae40e156a2239e5405ccc8303eb9f6580a9,budverse-cans-heritage-edition,0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1,2022-01-25,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1934,1,"[{'trait_type': 'Background', 'value': ""1962 'This calls for Budweiser' Print Ad"", 'display_type': None, 'max_value': None, 'trait_count': 3, 'order': None}, {'trait_type': 'Can', 'value': '1942, Flat Top, Steel', 'display_type': None, 'max_value': None, 'trait_count': 16, 'order': None}, {'trait_type': 'Frame', 'value': 'Red Metallic Frame', 'display_type': None, 'max_value': None, 'trait_count': 11, 'order': None}, {'trait_type': 'Koozie', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 781, 'order': None}, {'trait_type': 'Crown', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 1123, 'order': None}]",0.0
1935,0x0a2a335b7420db3bada6a13e354d465a3d6de2a4,budverse-cans-heritage-edition,0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1,2022-01-25,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/1935,2,"[{'trait_type': 'Can', 'value': '1936, Flat Top, Steel', 'display_type': None, 'max_value': None, 'trait_count': 14, 'order': None}, {'trait_type': 'Frame', 'value': 'Gray Wooden Frame', 'display_type': None, 'max_value': None, 'trait_count': 6, 'order': None}, {'trait_type': 'Background', 'value': ""1967 'The Best Reason' Ad"", 'display_type': None, 'max_value': None, 'trait_count': 2, 'order': None}, {'trait_type': 'Koozie', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 781, 'order': None}, {'trait_type': 'Crown', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 1123, 'order': None}]",0.0
194,0xd5f19813683c8b5c6b74b7ca25e875f5888d74fb,budverse-cans-heritage-edition,0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1,2022-01-25,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/194,1,"[{'trait_type': 'Background', 'value': ""1970 'Making Friends is Our Business' Advertisement"", 'display_type': None, 'max_value': None, 'trait_count': 12, 'order': None}, {'trait_type': 'Frame', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 1870, 'order': None}, {'trait_type': 'Can', 'value': '2013, Bowtie Shaped Aluminum', 'display_type': None, 'max_value': None, 'trait_count': 290, 'order': None}, {'trait_type': 'Koozie', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 781, 'order': None}, {'trait_type': 'Crown', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 1123, 'order': None}]",3.0
195,0xc1a7041ef15ebeef58ee2889bfa78d342e9989e9,budverse-cans-heritage-edition,0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1,2022-01-25,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/195,0,"[{'trait_type': 'Crown', 'value': 'Red, Tilted Right', 'display_type': None, 'max_value': None, 'trait_count': 209, 'order': None}, {'trait_type': 'Can', 'value': '2020, Tab Top, Aluminum', 'display_type': None, 'max_value': None, 'trait_count': 283, 'order': None}, {'trait_type': 'Frame', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 1870, 'order': None}, {'trait_type': 'Koozie', 'value': 'Red, Black Budweiser Label', 'display_type': None, 'max_value': None, 'trait_count': 30, 'order': None}, {'trait_type': 'Background', 'value': 'Red on Red Label Pattern', 'display_type': None, 'max_value': None, 'trait_count': 80, 'order': None}]",0.0
196,0x27cf9bec0c778f6c462d5bf22467e92d50b3818d,budverse-cans-heritage-edition,0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1,2022-01-25,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/196,2,"[{'trait_type': 'Frame', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 1870, 'order': None}, {'trait_type': 'Can', 'value': '2013, Bowtie Shaped Aluminum', 'display_type': None, 'max_value': None, 'trait_count': 290, 'order': None}, {'trait_type': 'Background', 'value': 'Sideways Script on Navy', 'display_type': None, 'max_value': None, 'trait_count': 47, 'order': None}, {'trait_type': 'Crown', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 1123, 'order': None}, {'trait_type': 'Koozie', 'value': 'Navy, 1956 Art Print', 'display_type': None, 'max_value': None, 'trait_count': 15, 'order': None}]",0.0
197,0xa43e0f27e0c03f674bf7a72cafc3ea8c345c3937,budverse-cans-heritage-edition,0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1,2022-01-25,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/197,1,"[{'trait_type': 'Can', 'value': '2020, Tab Top, Aluminum', 'display_type': None, 'max_value': None, 'trait_count': 283, 'order': None}, {'trait_type': 'Frame', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 1870, 'order': None}, {'trait_type': 'Koozie', 'value': 'Navy, Red Budweiser Logo', 'display_type': None, 'max_value': None, 'trait_count': 47, 'order': None}, {'trait_type': 'Background', 'value': 'B Monogram on Red', 'display_type': None, 'max_value': None, 'trait_count': 41, 'order': None}, {'trait_type': 'Crown', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 1123, 'order': None}]",0.0
198,0x796dc08e436652bb81671013d4c5f557f3ea4381,budverse-cans-heritage-edition,0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1,2022-01-25,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/198,1,"[{'trait_type': 'Background', 'value': 'Budweiser Script on Navy', 'display_type': None, 'max_value': None, 'trait_count': 51, 'order': None}, {'trait_type': 'Frame', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 1870, 'order': None}, {'trait_type': 'Crown', 'value': 'Red, Center', 'display_type': None, 'max_value': None, 'trait_count': 202, 'order': None}, {'trait_type': 'Can', 'value': '2008, Tab Top, Aluminum', 'display_type': None, 'max_value': None, 'trait_count': 274, 'order': None}, {'trait_type': 'Koozie', 'value': 'White, Red Budweiser Bowtie', 'display_type': None, 'max_value': None, 'trait_count': 51, 'order': None}]",0.0
199,0x4727a6aa3b6c40888f163da9b4ecd91d95a351f5,budverse-cans-heritage-edition,0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1,2022-01-25,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/199,2,"[{'trait_type': 'Frame', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 1870, 'order': None}, {'trait_type': 'Koozie', 'value': 'Navy, Red Budweiser Logo', 'display_type': None, 'max_value': None, 'trait_count': 47, 'order': None}, {'trait_type': 'Crown', 'value': 'Red, Center', 'display_type': None, 'max_value': None, 'trait_count': 202, 'order': None}, {'trait_type': 'Can', 'value': '2008, Tab Top, Aluminum', 'display_type': None, 'max_value': None, 'trait_count': 274, 'order': None}, {'trait_type': 'Background', 'value': 'Red on White Spaced Out Crown Pattern', 'display_type': None, 'max_value': None, 'trait_count': 41, 'order': None}]",0.0
2,0xf90035264350d6b9d3bd6934008e90c1ece37086,budverse-cans-heritage-edition,0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1,2022-01-25,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/2,1,"[{'trait_type': 'Crown', 'value': 'Red, Tilted Right', 'display_type': None, 'max_value': None, 'trait_count': 209, 'order': None}, {'trait_type': 'Can', 'value': '2020, Tab Top, Aluminum', 'display_type': None, 'max_value': None, 'trait_count': 283, 'order': None}, {'trait_type': 'Frame', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 1870, 'order': None}, {'trait_type': 'Koozie', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 781, 'order': None}, {'trait_type': 'Background', 'value': 'Red on Red Spaced Out Crown Pattern', 'display_type': None, 'max_value': None, 'trait_count': 43, 'order': None}]",0.0
20,0x37f106588b973bcdcde85c960957f399ae43efd2,budverse-cans-heritage-edition,0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1,2022-01-25,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/20,0,"[{'trait_type': 'Frame', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 1870, 'order': None}, {'trait_type': 'Can', 'value': '1958, Flat Top, Steel', 'display_type': None, 'max_value': None, 'trait_count': 68, 'order': None}, {'trait_type': 'Background', 'value': 'Emblem Pattern on Red', 'display_type': None, 'max_value': None, 'trait_count': 38, 'order': None}, {'trait_type': 'Koozie', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 781, 'order': None}, {'trait_type': 'Crown', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 1123, 'order': None}]",0.0
200,0x714bd5b2221b4c79ce85dbc93867fff92ac33e46,budverse-cans-heritage-edition,0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1,2022-01-25,https://opensea.io/assets/0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1/200,2,"[{'trait_type': 'Frame', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 1870, 'order': None}, {'trait_type': 'Koozie', 'value': 'Navy, Red Budweiser Logo', 'display_type': None, 'max_value': None, 'trait_count': 47, 'order': None}, {'trait_type': 'Can', 'value': '1956, Flat Top, Steel', 'display_type': None, 'max_value': None, 'trait_count': 44, 'order': None}, {'trait_type': 'Crown', 'value': 'NONE', 'display_type': None, 'max_value': None, 'trait_count': 1123, 'order': None}, {'trait_type': 'Background', 'value': 'Pixelated Bowtie Pattern', 'display_type': None, 'max_value': None, 'trait_count': 41, 'order': None}]",0.0
